"version","id","countryid","fieldid","value"
"2014-06-24","13481","99","163","3 (2013)"
"2014-06-24","13482","99","34","12.13 births/1,000 population (2014 est.)"
"2014-06-24","13490","99","35","5.41 deaths/1,000 population (2014 est.)"
"2014-06-24","13495","99","120","$13.9 million (2013 est.)<br />$15 million (2012 est.)"
"2014-06-24","13498","99","169","<i>total: </i>785 km<br /><i>paved: </i>785 km (2007)"
"2014-06-24","13500","99","123","$719 million (2013 est.)<br />$698.1 million (2012 est.)"
"2014-06-24","13502","99","100","1.5% (2013 est.)"
"2014-06-24","13504","99","41","<i>total: </i>6.21 deaths/1,000 live births<br /><i>male: </i>7.1 deaths/1,000 live births<br /><i>female: </i>5.31 deaths/1,000 live births (2014 est.)"
"2014-06-24","13505","99","112","1.8% (2013 est.)<br />1.2% (2012 est.)"
"2014-06-24","13507","99","101","39,000<br /><i><b>note:</b> </i>nearly 55% are non-nationals (2007)"
"2014-06-24","13513","99","42","<i>total population: </i>81.02 years<br /><i>male: </i>78.33 years<br /><i>female: </i>83.76 years (2014 est.)"
"2014-06-24","13518","99","171","<i>total: </i>116<br /><i>by type: </i>bulk carrier 19, cargo 3, chemical tanker 61, liquefied gas 1, passenger 1, petroleum tanker 5, refrigerated cargo 10, vehicle carrier 16<br /><i>foreign-owned: </i>102 (Germany 3, Greece 9, Italy 7, Japan 23, Switzerland 1, UK 2, US 57) (2010)"
"2014-06-24","13522","99","36","14.71 migrant(s)/1,000 population<br /><i><b>note:</b> </i>major destination for Cubans trying to migrate to the US (2014 est.)"
"2014-06-24","13527","99","29","54,914 (July 2013 est.)<br /><i><b>note:</b> </i>most of the population lives on Grand Cayman (July 2014 est.)"
"2014-06-24","13533","99","44","1.86 children born/woman (2014 est.)"
"2014-06-24","13535","99","103","4% (2008)<br />4.4% (2004)"
"2014-06-24","13541","99","7","<i>total: </i>264 sq km<br /><i>land: </i>264 sq km<br /><i>water: </i>0 sq km"
"2014-06-24","13543","99","155","37,400 (2012)"
"2014-06-24","13544","99","156","96,300 (2012)"
"2014-06-24","13545","99","161","23,000 (2008)"
"2014-06-24","13546","99","159",".ky"
"2014-06-24","13547","99","50","NA"
"2014-06-24","13548","99","51","NA"
"2014-06-24","13549","99","52","NA"
"2014-06-24","13551","99","160","23,472 (2012)"
"2014-06-24","13553","99","128","$NA"
"2014-06-24","13554","99","129","$NA"
"2014-06-24","13555","99","118","$NA (31 December 2008)<br />$183.5 million (31 December 2007)<br />$188.4 million (31 December 2006)"
"2014-06-24","13556","99","56","NA"
"2014-06-24","13559","99","115","$334.3 million (31 December 2008)"
"2014-06-24","13560","99","116","$5.564 billion (31 December 2008 est.)"
"2014-06-24","13565","99","108","31.1% of GDP (2013 est.)"
"2014-06-24","13566","99","109","-2.5% of GDP (2013 est.)"
"2014-06-24","13567","99","60","<i>total: </i>13.5%<br /><i>male: </i>13.6%<br /><i>female: </i>13.3% (2008)"
"2014-06-24","13568","99","132","594 million kWh (2011 est.)"
"2014-06-24","13569","99","133","552 million kWh (2010 est.)"
"2014-06-24","13570","99","134","0 kWh (2012 est.)"
"2014-06-24","13571","99","135","0 kWh (2012 est.)"
"2014-06-24","13572","99","136","151,000 kW (2010 est.)"
"2014-06-24","13573","99","137","100% of total installed capacity (2010 est.)"
"2014-06-24","13574","99","139","0% of total installed capacity (2010 est.)"
"2014-06-24","13575","99","138","0% of total installed capacity (2010 est.)"
"2014-06-24","13576","99","140","0% of total installed capacity (2010 est.)"
"2014-06-24","13577","99","141","0 bbl/day (2012 est.)"
"2014-06-24","13578","99","142","0 bbl/day (2010 est.)"
"2014-06-24","13579","99","143","0 bbl/day (2010 est.)"
"2014-06-24","13580","99","144","0 bbl (1 January 2013 est.)"
"2014-06-24","13581","99","145","0 bbl/day (2010 est.)"
"2014-06-24","13582","99","146","3,141 bbl/day (2011 est.)"
"2014-06-24","13583","99","147","0 bbl/day (2010 est.)"
"2014-06-24","13584","99","148","3,754 bbl/day (2010 est.)"
"2014-06-24","13585","99","149","0 cu m (2011 est.)"
"2014-06-24","13586","99","150","0 cu m (2010 est.)"
"2014-06-24","13587","99","151","0 cu m (2011 est.)"
"2014-06-24","13588","99","152","0 cu m (2011 est.)"
"2014-06-24","13589","99","153","0 cu m (1 January 2013 est.)"
"2014-06-24","13592","100","91","$61.43 billion (2013 est.)<br />$59.35 billion (2012 est.)<br />$56.45 billion (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","13593","100","33","1.24% (2014 est.)"
"2014-06-24","13594","100","93","3.5% (2013 est.)<br />5.1% (2012 est.)<br />4.4% (2011 est.)"
"2014-06-24","13595","100","94","$12,900 (2013 est.)<br />$12,700 (2012 est.)<br />$12,200 (2011 est.)<br /><i><b>note:</b> </i>data are in 2013 US dollars"
"2014-06-24","13618","100","163","161 (2013)"
"2014-06-24","13619","100","34","16.08 births/1,000 population (2014 est.)"
"2014-06-24","13628","100","35","4.49 deaths/1,000 population (2014 est.)"
"2014-06-24","13633","100","120","$11.66 billion (2013 est.)<br />$11.44 billion (2012 est.)"
"2014-06-24","13634","100","127","$15.1 billion (31 December 2013 est.)<br />$13.81 billion (31 December 2012 est.)"
"2014-06-24","13637","100","169","<i>total: </i>39,018 km<br /><i>paved: </i>10,133 km<br /><i>unpaved: </i>28,885 km (2010)"
"2014-06-24","13639","100","123","$17.56 billion (2013 est.)<br />$16.75 billion (2012 est.)"
"2014-06-24","13641","100","100","4.3% (2013 est.)"
"2014-06-24","13643","100","41","<i>total: </i>8.7 deaths/1,000 live births<br /><i>male: </i>9.5 deaths/1,000 live births<br /><i>female: </i>7.86 deaths/1,000 live births (2014 est.)"
"2014-06-24","13644","100","112","5.6% (2013 est.)<br />4.5% (2012 est.)"
"2014-06-24","13645","100","170","730 km (seasonally navigable by small craft) (2011)"
"2014-06-24","13647","100","101","2.222 million<br /><i><b>note:</b> </i>this official estimate excludes Nicaraguans living in Costa Rica (2013 est.)"
"2014-06-24","13653","100","42","<i>total population: </i>78.23 years<br /><i>male: </i>75.59 years<br /><i>female: </i>81.01 years (2014 est.)"
"2014-06-24","13658","100","171","<i>total: </i>1<br /><i>by type: </i>passenger/cargo 1 (2010)"
"2014-06-24","13662","100","36","0.84 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","13668","100","29","4,755,234 (July 2014 est.)"
"2014-06-24","13670","100","168","<i>total: </i>278 km<br /><i>narrow gauge: </i>278 km 1.067-m gauge<br /><i><b>note:</b> </i>none of the railway network is in use (2008)"
"2014-06-24","13675","100","44","1.91 children born/woman (2014 est.)"
"2014-06-24","13677","100","103","7.9% (2013 est.)<br />7.8% (2012 est.)"
"2014-06-24","13682","100","7","<i>total: </i>51,100 sq km<br /><i>land: </i>51,060 sq km<br /><i>water: </i>40 sq km<br /><i><b>note:</b> </i>includes Isla del Coco"
"2014-06-24","13684","100","155","1.018 million (2012)"
"2014-06-24","13685","100","156","6.151 million (2012)"
"2014-06-24","13686","100","161","1.485 million (2009)"
"2014-06-24","13687","100","159",".cr"
"2014-06-24","13688","100","50","0.3% (2012 est.)"
"2014-06-24","13689","100","51","9,800 (2012 est.)"
"2014-06-24","13690","100","52","300 (2012 est.)"
"2014-06-24","13691","100","106","50.3 (2009)<br />45.9 (1997)"
"2014-06-24","13693","100","160","147,258 (2012)"
"2014-06-24","13694","100","110","55% of GDP (2013 est.)<br />51.9% of GDP (2012 est.)"
"2014-06-24","13695","100","119","-$2.673 billion (2013 est.)<br />-$2.341 billion (2012 est.)"
"2014-06-24","13696","100","126","$7.406 billion (31 December 2013 est.)<br />$6.857 billion (31 December 2012 est.)"
"2014-06-24","13700","100","128","$21.7 billion (31 December 2013 est.)<br />$18.98 billion (31 December 2012 est.)"
"2014-06-24","13701","100","129","$1.681 billion (31 December 2013 est.)<br />$1.481 billion (31 December 2012 est.)"
"2014-06-24","13702","100","118","$2.015 billion (31 December 2012 est.)<br />$1.443 billion (31 December 2011)<br />$1.445 billion (31 December 2010 est.)"
"2014-06-24","13706","100","56","6.3% of GDP (2009)"
"2014-06-24","13707","100","113","$NA (31 December 2010 est.)<br />23% (31 December 2009 est.)"
"2014-06-24","13708","100","114","$NA (31 December 2013 est.)<br />$NA (31 December 2012 est.)"
"2014-06-24","13709","100","117","$22.92 billion (31 December 2013 est.)<br />$21.93 billion (31 December 2012 est.)"
"2014-06-24","13712","100","115","$4.633 billion (31 December 2013 est.)<br />$4.197 billion (31 December 2012 est.)"
"2014-06-24","13713","100","116","$14.57 billion (31 December 2013 est.)<br />$14.95 billion (31 December 2012 est.)"
"2014-06-24","13719","100","108","14.8% of GDP (2013 est.)"
"2014-06-24","13720","100","109","-5% of GDP (2013 est.)"
"2014-06-24","13721","100","40","40 deaths/100,000 live births (2010)"
"2014-06-24","13722","100","55","1.1% (2009)"
"2014-06-24","13723","100","45","10.9% of GDP (2011)"
"2014-06-24","13726","100","54","23.7% (2008)"
"2014-06-24","13727","100","60","<i>total: </i>18.4%<br /><i>male: </i>15%<br /><i>female: </i>24.2% (2012)"
"2014-06-24","13729","100","132","9.473 billion kWh (2010 est.)"
"2014-06-24","13730","100","133","8.532 billion kWh (2010 est.)"
"2014-06-24","13731","100","134","135 million kWh (2010 est.)"
"2014-06-24","13732","100","135","164 million kWh (2010 est.)"
"2014-06-24","13733","100","136","2.8 million kW (2010 est.)"
"2014-06-24","13734","100","137","32.4% of total installed capacity (2010 est.)"
"2014-06-24","13735","100","139","55.5% of total installed capacity (2010 est.)"
"2014-06-24","13736","100","138","0% of total installed capacity (2010 est.)"
"2014-06-24","13737","100","140","12.1% of total installed capacity (2010 est.)"
"2014-06-24","13738","100","141","290.7 bbl/day (2012 est.)"
"2014-06-24","13739","100","142","0 bbl/day (2010 est.)"
"2014-06-24","13740","100","143","10,040 bbl/day (2010 est.)"
"2014-06-24","13741","100","144","0 bbl (1 January 2013 est.)"
"2014-06-24","13742","100","145","10,630 bbl/day (2010 est.)"
"2014-06-24","13743","100","146","50,200 bbl/day (2011 est.)"
"2014-06-24","13744","100","147","1,898 bbl/day (2010 est.)"
"2014-06-24","13745","100","148","40,290 bbl/day (2010 est.)"
"2014-06-24","13746","100","149","0 cu m (2011 est.)"
"2014-06-24","13747","100","150","0 cu m (2010 est.)"
"2014-06-24","13748","100","151","0 cu m (2011 est.)"
"2014-06-24","13749","100","152","0 cu m (2011 est.)"
"2014-06-24","13750","100","153","0 cu m (1 January 2013 est.)"
"2014-06-24","13756","100","95","16.3% of GDP (2013 est.)<br />15.9% of GDP (2012 est.)<br />16.2% of GDP (2011 est.)"
"2014-06-24","13758","101","91","$121 billion (2012 est.)<br />$117.3 billion (2011 est.)<br />$114.1 billion (2010 est.)<br /><i><b>note:</b> </i>data are in 2012 US dollars"
"2014-06-24","13759","101","33","-0.14% (2014 est.)"
"2014-06-24","13760","101","93","3.1% (2012 est.)<br />2.8% (2011 est.)<br />2.4% (2010 est.)"
"2014-06-24","13761","101","94","$10,200 (2010 est.)<br />$10,000 (2009 est.)<br />$10,000 (2008 est.)<br /><i><b>note:</b> </i>data are in 2010 US dollars"
"2014-06-24","13786","101","163","133 (2013)"
"2014-06-24","13787","101","34","9.9 births/1,000 population (2014 est.)"
"2014-06-24","13796","101","35","7.64 deaths/1,000 population (2014 est.)"
"2014-06-24","13801","101","120","$6.252 billion (2013 est.)<br />$5.972 billion (2012 est.)"
"2014-06-24","13802","101","127","$23.44 billion (31 December 2013 est.)<br />$22.51 billion (31 December 2012 est.)"
"2014-06-24","13805","101","169","<i>total: </i>60,858 km<br /><i>paved: </i>29,820 km (includes 639 km of expressways)<br /><i>unpaved: </i>31,038 km (2001)"
"2014-06-24","13807","101","123","$13.6 billion (2013 est.)<br />$13.72 billion (2012 est.)"
"2014-06-24","13809","101","100","2.6% (2013 est.)"
"2014-06-24","13811","101","41","<i>total: </i>4.7 deaths/1,000 live births<br /><i>male: </i>5.04 deaths/1,000 live births<br /><i>female: </i>4.33 deaths/1,000 live births (2014 est.)"
"2014-06-24","13812","101","112","6% (2013 est.)<br />5.5% (2012 est.)"
"2014-06-24","13813","101","170","240 km (almost all navigable inland waterways are near the mouths of rivers) (2011)"
"2014-06-24","13815","101","101","5.233 million<br /><i><b>note:</b> </i>state sector 72.3%, non-state sector 27.7% (2013 est.)"
"2014-06-24","13821","101","42","<i>total population: </i>78.22 years<br /><i>male: </i>75.92 years<br /><i>female: </i>80.65 years (2014 est.)"
"2014-06-24","13826","101","171","<i>total: </i>3<br /><i>by type: </i>cargo 1, passenger 1, refrigerated cargo 1<br /><i>registered in other countries: </i>5 (Curacao 1, Panama 2, unknown 2) (2010)"
"2014-06-24","13830","101","36","-3.64 migrant(s)/1,000 population (2014 est.)"
"2014-06-24","13836","101","29","11,047,251 (July 2014 est.)"
"2014-06-24","13838","101","168","<i>total: </i>8,203 km<br /><i>standard gauge: </i>8,134 km 1.435-m gauge (124 km electrified)<br /><i>narrow gauge: </i>69 km 1.000-m gauge<br /><i><b>note:</b> </i>48 km of standard gauge track is not for public use (2011)"
"2014-06-24","13843","101","44","1.46 children born/woman (2014 est.)"
"2014-06-24","13845","101","103","4.3% (2013 est.)<br />3.8% (2012 est.)<br /><i><b>note:</b> </i>these are official rates; unofficial estimates are about double the official figures"
"2014-06-24","13851","101","7","<i>total: </i>110,860 sq km<br /><i>land: </i>109,820 sq km<br /><i>water: </i>1,040 sq km"
"2014-06-24","13853","101","155","1.217 million (2012)"
"2014-06-24","13854","101","156","1.682 million (2012)"
"2014-06-24","13855","101","161","1.606 million<br /><i><b>note:</b> </i>private citizens are prohibited from buying computers or accessing the Internet without special authorization; foreigners may access the Internet in large hotels but are subject to firewalls; some Cubans buy illegal passwords on the black market or take advantage of public outlets to access limited email and the government-controlled &quot;intranet&quot; (2009)"
"2014-06-24","13856","101","159",".cu"
"2014-06-24","13857","101","50","0.1% (2012 est.)"
"2014-06-24","13858","101","51","4,700 (2012 est.)"
"2014-06-24","13859","101","52","fewer than 100 (2009 est.)"
"2014-06-24","13861","101","160","3,244 (2012)"
"2014-06-24","13862","101","110","35.9% of GDP (2013 est.)<br />35.8% of GDP (2012 est.)"
"2014-06-24","13863","101","119","$289.8 million (2013 est.)<br />-$134.4 million (2012 est.)"
"2014-06-24","13864","101","126","$4.993 billion (31 December 2013 est.)<br />$4.693 billion (31 December 2012 est.)"
"2014-06-24","13868","101","128","$NA"
"2014-06-24","13869","101","129","$4.138 billion (2006 est.)"
"2014-06-24","13873","101","56","12.8% of GDP (2010)"
"2014-06-24","13874","101","113","NA%"
"2014-06-24","13875","101","114","NA%"
"2014-06-24","13876","101","117","$NA"
"2014-06-24","13879","101","115","$11.21 billion (31 December 2013 est.)<br />$10.97 billion (31 December 2012 est.)"
"2014-06-24","13880","101","116","$24.63 billion (31 December 2013 est.)<br />$24.08 billion (31 December 2012 est.)"
"2014-06-24","13886","101","108","65.9% of GDP (2013 est.)"
"2014-06-24","13887","101","109","-3.7% of GDP (2013 est.)"
"2014-06-24","13888","101","40","73 deaths/100,000 live births (2010)"
"2014-06-24","13889","101","55","3.4% (2000)"
"2014-06-24","13890","101","45","10% of GDP (2011)"
"2014-06-24","13893","101","54","21.5% (2008)"
"2014-06-24","13894","101","60","<i>total: </i>3.1%<br /><i>male: </i>2.8%<br /><i>female: </i>3.5% (2008)"
"2014-06-24","13895","101","132","17.8 billion kWh (2011 est.)"
"2014-06-24","13896","101","133","13.64 billion kWh (2010 est.)"
"2014-06-24","13897","101","134","0 kWh (2012 est.)"
"2014-06-24","13898","101","135","0 kWh (2012 est.)"
"2014-06-24","13899","101","136","5.914 million kW (2011 est.)"
"2014-06-24","13900","101","137","99.3% of total installed capacity (2011 est.)"
"2014-06-24","13901","101","139","0.6% of total installed capacity (2011 est.)"
"2014-06-24","13902","101","138","0% of total installed capacity (2011 est.)"
"2014-06-24","13903","101","140","0.1% of total installed capacity (2011 est.)"
"2014-06-24","13904","101","141","50,800 bbl/day (2012 est.)"
"2014-06-24","13905","101","142","83,000 bbl/day (2012 est.)"
"2014-06-24","13906","101","143","165,000 bbl/day (2012 est.)"
"2014-06-24","13907","101","144","124 million bbl (1 January 2013 est.)"
"2014-06-24","13908","101","145","100,600 bbl/day (2010 est.)"
"2014-06-24","13909","101","146","150,200 bbl/day (2011 est.)"
"2014-06-24","13910","101","147","11,320 bbl/day (2010 est.)"
"2014-06-24","13911","101","148","4,877 bbl/day (2010 est.)"
"2014-06-24","13912","101","149","1.03 billion cu m (2012 est.)"
"2014-06-24","13913","101","150","1.03 billion cu m (2012 est.)"
"2014-06-24","13914","101","151","0 cu m (2012 est.)"
"2014-06-24","13915","101","152","0 cu m (2012 est.)"
"2014-06-24","13916","101","153","70.79 billion cu m (1 January 2013 est.)"
"2014-06-24","13920","101","95","13.4% of GDP (2013 est.)<br />11.1% of GDP (2012 est.)<br />11.7% of GDP (2011 est.)"
"2014-06-24","13922","102","91","$3.128 billion (2012 est.)<br />$3.02 billion (2011 est.)<br />$2.96 billion (2010 est.)<br /><i><b>note:</b> </i>data are in 2012 US dollars"
"2014-06-24","13923","102","33","NA"
"2014-06-24","13924","102","93","3.6% (2012 est.)<br />2% (2011 est.)<br />0.1% (2010 est.)"
"2014-06-24","13925","102","94","$15,000 (2004 est.)"
"2014-06-24","13942","102","34","NA"
"2014-06-24","13949","102","35","8 deaths/1,000 population (2009)"
"2014-06-24","13953","102","120","$1.607 billion (2011 est.)<br />$1.44 billion (2010 est.)"
"2014-06-24","13955","102","169","<i>total: </i>550 km"
"2014-06-24","13956","102","123","$1.285 billion (2011 est.)<br />$1.275 billion (2010 est.)"
"2014-06-24","13958","102","100","NA%"
"2014-06-24","13960","102","112","3.2% (2012 est.)<br />2.3% (2011 est.)"
"2014-06-24","13962","102","101","73,010 (2013)"
"2014-06-24","13968","102","42","<i>total: </i>NA<br /><i>males: </i>72.4 years<br /><i>females: </i>80.1 years (2009)"
"2014-06-24","13973","102","36","1.27 migrant(s)/1,000 population (2008)"
